id,renewal,incentives
104560,0.960593581199646,278.68375635848787
19638,0.9953197836875916,660.8128251612287
26080,0.9580062031745911,435.7912593550813
113482,0.9912869334220886,342.37208519914833
82175,0.9789741039276123,179.6355522115041
1239,0.9773513078689575,179.34538031058784
32521,0.6341902613639832,341.9454533622738
68529,0.9936961531639099,342.89654063495135
38882,0.3938988149166107,109.82228889433475
8299,0.993044912815094,182.1484073880098
98521,0.9673908948898315,478.481982477408
47257,0.9109739661216736,324.292010093629
42445,0.9734203815460205,480.0292183642505
104700,0.5705648064613342,354.8686136651964
109204,0.9904975295066833,484.3797592015696
20138,0.6238338351249695,296.8430809179675
28468,0.9886504411697388,609.6950825383901
94964,0.9031442403793335,496.8143803325533
59773,0.909608006477356,166.83905272856455
17261,0.9935697317123413,553.877747274924
9570,0.9613021612167358,176.44318188419308
55159,0.6974157094955444,207.09842000110086
82480,0.9830573201179504,180.36743623994312
51225,0.6487656235694885,255.37813423867726
53176,0.802253782749176,1.1379786002407855e-15
82883,0.9795810580253601,179.74526024431253
63590,0.9836635589599609,551.2198153623825
50906,0.7920235395431519,429.7876660011851
21635,0.8804758787155151,415.81382006842034
84000,0.8773098587989807,250.1980902275161
79029,0.992885172367096,553.7027078474346
60256,0.9915434122085571,520.744934350766
110660,0.8848663568496704,162.0962303961936
51023,0.9847801923751831,608.6084901123093
99146,0.9544598460197449,434.9060984818625
93878,0.9876211285591125,273.42653436000757
93845,0.9822421073913574,180.22215513049858
5364,0.451203852891922,2.1671553440683056e-13
106612,0.974281907081604,393.4448570519177
79928,0.9891769289970398,396.9243509762744
94761,0.9799455404281616,579.8908963094661
7126,0.9836091995239258,442.1168685967232
82176,0.9666600227355957,391.6522958069885
53475,0.6229730844497681,296.56006562547896
88108,0.9952934384346008,554.3471768649097
65166,0.9721763134002686,20.904810560311823
65378,0.9700648784637451,269.86526453904804
47119,0.9685155749320984,438.40461855562205
64338,0.9936188459396362,611.092899249346
48872,0.9321936368942261,171.08385769506967
26061,0.9929606318473816,521.1182948839302
78191,0.9905744194984436,397.25074133816867
108224,0.9901902079582214,443.72017172390497
47646,0.855783998966217,3.555042310726993
63423,0.9902680516242981,443.7414982835128
109453,0.9421308636665344,331.4426128817806
43299,0.9946932196617126,343.1146473910424
86879,0.9710864424705505,337.93250387136163
51882,0.9840844869613647,482.75197193931336
84497,0.5169504880905151,298.8706231790479
19699,0.9142806529998779,561.1549145157751
52164,0.959251344203949,436.1006158112629
36055,0.9347081184387207,262.54229393189746
17844,0.9886518120765686,609.6991430499767
12006,0.9862787127494812,396.251492015874
51731,0.9938603639602661,398.01209361930165
101823,0.9164148569107056,379.54065741228936
70611,0.9885375499725342,483.8838437493873
57291,0.613914430141449,334.95080953137386
3315,0.9460172057151794,432.7831824354636
6841,0.9445469975471497,331.9886830654101
95636,0.6763714551925659,263.5264485816471
89508,0.9927852153778076,342.69677383283465
78357,0.9571069478988647,389.3821854807849
30363,0.9929527640342712,485.00258138042443
65880,0.9680803418159485,438.2941781412533
79166,0.943138837814331,264.306492233451
16883,0.8693230152130127,452.168757197187
19400,0.9894932508468628,181.5171252512207
97846,0.9816606044769287,518.1608883813444
35938,0.9504589438438416,265.8297694861754
109739,0.9826657772064209,272.4270562044562
7542,0.9111634492874146,167.13380261242636
62506,0.996232807636261,554.6020434861407
106686,0.96949702501297,438.6446388041104
22500,0.9911963939666748,274.1465011792794
73566,0.9554388523101807,334.4434237849464
34462,0.9943420886993408,485.3512228727728
109,0.9829242825508118,518.4896232153246
82344,0.9852295517921448,608.7319466069536
70324,0.9905127882957458,582.8129405000772
47235,0.9925415515899658,342.64440071285316
78355,0.9758272171020508,393.8105285285891
97012,0.9336779713630676,329.51786447519265
103271,0.9925867915153503,444.30666318819533
54640,0.9863406419754028,273.1702979615149
18452,0.9107118844985962,378.13536475283854
80733,0.8968387246131897,459.7725784709145
22069,0.9598843455314636,574.2716994686715
63586,0.9871898293495178,442.9936231452795
63069,0.9854217767715454,341.08879654901
66451,0.9817376136779785,580.3887806086362
5163,0.9937334656715393,274.65711849189694
6542,0.9938576817512512,553.9632449836536
79333,0.9947324991226196,444.8264289771943
8752,0.990978479385376,443.9132286092482
37396,0.9945451021194458,398.1720862005389
27502,0.9379128217697144,470.7927918701248
65597,0.9822606444358826,340.3969186740551
50178,0.9761520028114319,440.28635752533813
51709,0.9082902073860168,498.2550271211206
32294,0.974729061126709,393.55139182549215
76360,0.9853395223617554,341.07143765946574
51635,0.9921242594718933,181.98408735522943
103391,0.42453905940055847,121.82172581087329
59747,0.6682786345481873,1.8318679906315083e-14
21498,0.9694808721542358,479.017330864466
18771,0.9845691323280334,283.6377933057479
34501,0.9135912656784058,12.386666613848135
77807,0.9466478228569031,173.76011694439717
26350,0.9083834886550903,267.56484846415583
105355,0.8970320820808411,526.952538132098
5469,0.992631196975708,182.07475556662322
23826,0.571186363697052,319.62076813168557
9399,0.9905973076820374,484.4104611384948
44862,0.9607881903648376,176.3490721445617
104114,0.9857189059257507,22.817243050234865
20407,0.921628475189209,169.10835844535163
7541,0.995627760887146,343.3171696976698
72892,0.9725722670555115,178.4833877418239
81994,0.9930994510650635,610.9548698421295
111007,0.9927175045013428,274.45164524003764
83350,0.9918459057807922,484.7246182946379
55682,0.9768640398979187,339.20676714189335
26680,0.9897206425666809,181.55631294587715
109949,0.9690166115760803,269.6506772675293
12482,0.9835785627365112,22.51689817501297
108210,0.9918859004974365,342.5017555968099
35717,0.9961366057395935,485.80388722545786
74030,0.9564703106880188,435.4102093545749
18407,0.872115969657898,368.4361154698952
113337,0.9100927710533142,257.3182753789129
81673,0.9824435710906982,272.3810234366046
80808,0.993063747882843,397.82931106107844
87300,0.990300178527832,342.15585870033607
113610,0.993101954460144,23.851407916127624
68221,0.9888872504234314,635.190301469191
32307,0.9896873831748962,443.59862884102307
53974,0.9821696877479553,441.7639713720364
80255,0.9581900238990784,335.0588520657331
37547,0.9759886860847473,516.6588452967908
62782,0.9929936528205872,444.4025924838824
60206,0.9871423244476318,581.8772881836618
109533,0.9929981231689453,397.8127624639366
31952,0.5822062492370605,359.31125125835945
31266,0.9758416414260864,21.42456780431387
49517,0.942875862121582,331.6114974606913
52843,0.9458887577056885,472.8912663487998
107949,0.9738004207611084,338.5303216069519
50424,0.884580135345459,416.9016792017052
28080,0.9896644949913025,273.8406938160522
63289,0.8093713521957397,396.2861900765415
59792,0.8820214867591858,7.618959622721009
8600,0.9899360537528992,273.8926092798875
30415,0.9894128441810608,484.104085408822
92033,0.9804297685623169,339.9933258877609
51339,0.9566176533699036,267.1033251034827
104556,0.9932604432106018,485.07503853873504
67550,0.969685971736908,280.57241421125354
71744,0.9060288667678833,376.97233432249936
49589,0.9694212675094604,20.513365358727196
17018,0.9461649656295776,668.308910272773
34936,0.7008045315742493,270.5325189624677
110058,0.995257556438446,274.96088669278026
67668,0.980927586555481,395.0046618443525
75859,0.9900340437889099,273.9125043111982
38878,0.9767938852310181,788.4517255262241
107894,0.9872421026229858,23.031313299764793
63438,0.9879838228225708,396.6489275902543
75713,0.9938976168632507,182.29900682754902
15713,0.9792535305023193,517.5218754514376
34402,0.9775856733322144,394.2263573884449
40084,0.9905861020088196,181.7111626277571
64940,0.9383816123008728,172.23322608570615
66279,0.9908818006515503,484.4751647760956
77818,0.95361328125,624.9128174937894
63889,0.9904499650001526,342.18755516457645
48861,0.9873943328857422,181.14278195175487
26520,0.9710142016410828,753.2287606906289
66559,0.9931974411010742,397.8600535471811
24068,0.6367272734642029,190.67025131214055
20211,0.9845600128173828,913.1171403366054
86715,0.9878129363059998,396.6089711537343
68601,0.9923344254493713,23.744289552474488
95696,0.9781935214996338,394.36641982798693
60049,0.9850693345069885,341.0120267437013
7620,0.899688184261322,321.6541782837257
42468,0.9843005537986755,272.75837474709056
106475,0.9626814723014832,477.26368971146695
43145,0.9946011304855347,723.7795257088848
102597,0.9901692867279053,273.93994379615646
93680,0.9472184181213379,473.2406982761431
37065,0.892257571220398,373.534025433834
49472,0.9818011522293091,340.29444198830157
45364,0.8072100281715393,662.1128770895534
112287,0.9709534049034119,392.6660505405504
90044,0.9564515352249146,334.6696564580075
40999,0.9878881573677063,284.3158619712004
93637,0.9919394850730896,397.56620528426976
47689,0.9921373724937439,397.6151352098827
15068,0.9925088286399841,397.70055563041245
67323,0.9909080266952515,397.32874056678475
285,0.947017252445221,17.296638632217057
76543,0.9892938137054443,552.7331704186212
52901,0.7322550415992737,411.3173918726797
10299,0.9891966581344604,341.9164579722159
8199,0.5716531872749329,319.79305899554953
10875,0.6554529070854187,307.03630798447165
36812,0.9887639284133911,792.2663122715023
110,0.8426180481910706,360.8110224913546
25682,0.8765710592269897,260.5524502645535
7331,0.9043324589729309,376.5495988951837
76947,0.9464081525802612,17.208416991132772
28303,0.9567360281944275,334.7338796255938
32212,0.8885414600372314,457.49603521082213
18692,0.9920082092285156,583.227798597055
75865,0.9907611012458801,181.7415163036423
74466,0.9589812755584717,335.23616387320266
81378,0.9744952321052551,480.3046932459677
85492,0.866938054561615,5.294276249239614
67992,0.9313411116600037,261.8338387683588
12527,0.9928890466690063,521.100084201445
48212,0.9143825769424438,258.23755407683973
61180,0.9899852275848389,273.90346965161757
56340,0.9769171476364136,271.26093658540697
64227,0.9953356385231018,485.6044573922658
35539,0.9884202480316162,273.5875443934949
9233,0.9873237013816833,341.5056491881792
97645,0.9043693542480469,165.84300925065304
106742,0.6342915296554565,251.00113624665946
84955,0.9386584162712097,16.08152506447225
36443,0.9622704386711121,694.1034260765234
2970,0.6447615027427673,109.87169410456657
48583,0.9553353786468506,543.47406795231
67490,0.988166332244873,396.6952006741193
45242,0.9790781140327454,394.57358221779134
83608,0.9876805543899536,341.58347979403277
86807,0.9924052357673645,444.2614946596962
92793,0.9944767355918884,660.5548172519842
32458,0.9945211410522461,343.07537689396224
18258,0.9930342435836792,521.1345117445557
93246,0.9730015993118286,439.50958040609345
29747,0.9078734517097473,423.0198805080659
44469,0.9563573598861694,267.05020929811343
18998,0.9925907850265503,610.8076341698828
100686,0.9546524882316589,175.22938419105716
21670,0.9870162606239319,273.3046898363417
106701,0.9923077821731567,484.8392741472424
21844,0.9940270185470581,444.65341377256766
61174,0.9935383200645447,182.23486072037386
933,0.9953259229660034,904.8961404476642
563,0.9933392405509949,182.19934707425338
90185,0.9827623963356018,272.4465157903679
29080,0.9556231498718262,475.4319097797579
32967,0.9797077775001526,271.8274829734471
110889,0.9866961240768433,341.36798473907226
54059,0.9287022352218628,683.6355715490243
86664,0.9931138157844543,636.4028688113202
72104,0.9941210150718689,444.67813398656335
82239,0.9845443367958069,340.89614368867774
59755,0.8736963868141174,249.40185677428298
1785,0.9253336191177368,260.56573313662904
36377,0.9200218319892883,259.4396447870625
73334,0.7064475417137146,272.12537617421964
26731,0.9914803504943848,741.6894750170032
78548,0.9881829619407654,341.69365772945207
54472,0.9894610047340393,181.50983120610417
70631,0.987091064453125,181.0885734086857
44942,0.8075770139694214,299.1626576522141
54130,0.9934976100921631,274.6091492225689
11938,0.9948948621749878,274.8884712247026
15837,0.9927937984466553,285.3174883391112
64537,0.9410070180892944,385.5285496571693
65402,0.9915898442268372,397.48856581169855
18680,0.9923324584960938,484.8398512579426
69375,0.9580767750740051,175.85507852522514
71042,0.940990149974823,471.6061449546107
69164,0.9736923575401306,630.8008840927434
19288,0.9927934408187866,521.0752298253503
17115,0.9931493401527405,636.4136298860956
105949,0.9269800782203674,382.12764017167353
55257,0.9906788468360901,274.0437511236616
6583,0.9936191439628601,342.88284166927684
24751,0.99369215965271,274.64933069433465
19545,0.9704163670539856,392.53888830107167
38187,0.9558286070823669,266.94015610963083
38983,0.991599440574646,722.8697058919154
100340,0.9838829636573792,580.9793371792715
71337,0.9922601580619812,610.7206477632167
73505,0.9400794506072998,507.0250129346109
240,0.9927648901939392,610.8559902946844
83153,0.9637047052383423,336.29074646539044
371,0.9882537126541138,341.70943085870067
50283,0.9562894105911255,475.6037231910583
31513,0.9884198904037476,341.7453743741546
24174,0.9115402698516846,167.20472752433673
46907,0.8813826441764832,251.0936391155569
94141,0.9447821378707886,332.0430870083461
5483,0.9853909015655518,180.78465858818473
91282,0.9822587966918945,550.8358316024213
41378,0.8980313539505005,420.4505470943611
7904,0.9878082871437073,341.61314085249427
41632,0.990333616733551,397.1949433669888
84817,0.9491555094718933,473.74224024333125
54335,0.9915185570716858,342.42213913310593
52362,0.9922530055046082,444.2255953457829
21141,0.9728074073791504,338.3087266977927
8040,0.9776579141616821,339.3865723485565
13042,0.9868413209915161,396.38349437316623
40276,0.9887734055519104,284.4979384495659
1203,0.9276195168495178,328.13222831558653
54902,0.9609582424163818,267.99946609085197
42127,0.9388827085494995,385.01675379786843
61200,0.9665070176124573,391.6158562859705
29807,0.9929060935974121,484.9875144902096
32558,0.9444705247879028,16.927848409315434
25499,0.9931879043579102,397.8573366233292
71523,0.9894149303436279,396.97954776077023
38791,0.9948543906211853,444.85484764389406
12101,0.944955050945282,850.2484294994143
4730,0.9885432720184326,181.34727372204
17126,0.9723407030105591,577.7739230308015
85187,0.66996169090271,199.80521161148943
16129,0.9888139367103577,792.2815703877086
51250,0.931182324886322,261.8006422782386
112931,0.9877723455429077,273.45693541820157
17857,0.9310020804405212,383.1052218665593
31762,0.9875576496124268,341.55947507224147
87034,0.6905760169029236,460.8360187145054
59018,0.9884825348854065,23.205241081684452
81008,0.9936122298240662,274.6324952682108
91203,0.975000262260437,338.79788291102597
111875,0.9787884950637817,339.63195922477536
70722,0.8791531920433044,160.98628659779018
55926,0.9836807250976562,272.63209838922484
67538,0.89743971824646,254.5961920994131
113041,0.9762132167816162,480.74480735459946
30934,0.9110596179962158,268.1460015968869
87109,0.7809788584709167,388.1253941111266
26979,0.9908842444419861,274.08507418951734
61557,0.9812607765197754,22.19035621124475
29950,0.9939048886299133,660.3928078529634
17,0.9821449518203735,395.2906802551107
68226,0.9799266457557678,550.2035274638619
79507,0.9765556454658508,440.38596345508637
23107,0.8806193470954895,161.271175514441
27741,0.8863789439201355,162.3879660456341
34314,0.9931423664093018,610.96193454467
79354,0.9897217154502869,443.61015246890236
97813,0.9382151365280151,330.55423228626495
730,0.9802696108818054,339.95939654158366
19260,0.9809649586677551,395.01350809430414
79119,0.7966946363449097,296.37676325199817
77689,0.993335485458374,485.0950281788582
36363,0.8431733846664429,252.98069728882263
6264,0.9889708757400513,341.86369004543934
26935,0.9868873953819275,181.05245123651383
78464,0.9511584639549255,510.0263029511953
44785,0.9689225554466248,337.45133913399735
31835,0.9846247434616089,272.8205511350847
42606,0.9766902327537537,339.169591583494
55554,0.9908962845802307,274.0864030087217
106579,0.6656764149665833,114.95819781906333
68977,0.9517809748649597,266.1041842758415
85323,0.9657990336418152,19.997144135531013
85288,0.6835176348686218,458.32136387685455
52701,0.9913470149040222,583.0450605580246
107848,0.9592471718788147,267.646032060129
97392,0.9865649938583374,273.2143055388218
57996,0.9726386070251465,338.273579999463
113716,0.988036036491394,341.66198196299086
97317,0.975160539150238,480.47645957794686
16466,0.9847639203071594,22.683424644936725
38691,0.9689717888832092,177.83406800831267
49638,0.9942611455917358,583.848257082989
541,0.6971597075462341,4.218847493575595e-14
45882,0.9900131225585938,397.1192864994126
18853,0.9367837309837341,567.6898003316718
4572,0.9942718744277954,444.7166960831921
99403,0.9941909909248352,182.35071195690819
55514,0.9912481307983398,484.56932523774213
103119,0.85280841588974,363.4666691064044
64141,0.9731848239898682,270.50101908353184
76939,0.9906294941902161,443.83085335514716
17453,0.9348685145378113,262.57433577935024
107821,0.9480441808700562,709.3999869506177
62063,0.9947910308837891,274.8682302605821
108737,0.992820680141449,521.0818929824949
110123,0.983214259147644,395.54012834822277
109498,0.990954577922821,443.9148264785158
108324,0.9120893478393555,424.1132969692889
10990,0.798134446144104,496.92976671648034
18649,0.9933767914772034,444.4968856716682
90653,0.968379557132721,695.9738180609891
98585,0.9226012825965881,381.0575127257611
9888,0.9763706922531128,833.4807046327919
61129,0.9748080968856812,270.8318733051557
26829,0.6529526710510254,111.87923029517667
110111,0.9522371888160706,572.1066573385316
56138,0.46897226572036743,312.8907502201378
27858,0.9807034730911255,179.94629152867967
86241,0.9376370906829834,330.4219600455375
8305,0.9917486906051636,181.9177821183133
19363,0.9933653473854065,182.20421818558737
48827,0.9808146953582764,441.4301306427187
38241,0.991936445236206,342.51271119293887
41847,0.9680652618408203,391.9819387473796
23347,0.820842981338501,532.5894265647853
2423,0.773838460445404,342.2027727547205
32271,0.9889975786209106,23.277351423109426
49130,0.9756699204444885,393.77331964234213
8225,0.976802408695221,480.8944512784964
88846,0.9909634590148926,23.552397739303288
34908,0.7340418100357056,130.78341023389208
45794,0.8679469227790833,248.12771652154413
64211,0.9902495741844177,397.17781170824304
2611,0.9782499670982361,481.26667657593845
69544,0.8860165476799011,417.2835464572274
90530,0.9713199734687805,439.0945737925218
40940,0.9673155546188354,177.5331037771925
9467,0.9151486754417419,561.4021940116291
77485,0.9694222807884216,177.9164750311549
106783,0.9898194670677185,284.71029364305184
110503,0.978088915348053,282.30704419374365
20612,0.965201735496521,336.6231922174775
51833,0.9832616448402405,608.1773876392369
11543,0.9799327850341797,271.87285513536597
38547,0.9917508959770203,397.52320117757176
110186,0.989128053188324,443.4618608450097
16478,0.9912911653518677,443.99060383582065
110370,0.9941396713256836,583.8128896368478
2582,0.974232017993927,736.3490825858838
55197,0.9931495785713196,444.4422204656774
66699,0.9923502802848816,444.2517394524567
85881,0.98347407579422,395.59708544873365
100517,0.8716825246810913,259.4575314719631
113642,0.9893684983253479,181.49326313726021
25917,0.9499092698097229,473.94254404411237
39337,0.9854778051376343,180.8004975035551
91854,0.9451032876968384,432.55195911616477
102173,0.9323189854621887,429.31499576665595
67598,0.8922958374023438,253.48023684685822
3318,0.9830133318901062,272.49696768047033
111501,0.9897177219390869,273.8505007083854
55471,0.9697913527488708,20.565966332721626
56699,0.9652767181396484,575.7901572343399
36379,0.9866052269935608,341.34783385489504
39126,0.9688493609428406,337.4326650373673
45286,0.9920157194137573,444.1642313983902
62671,0.9943842887878418,636.7808503144875
108685,0.9432206153869629,507.87789854523174
53311,0.9817124009132385,550.6964559157626
76703,0.7082553505897522,366.1503257210786
40596,0.9884322285652161,341.74750056343635
33861,0.9856252074241638,283.8550374724419
105734,0.9910238981246948,553.2016871864187
63398,0.9829419255256653,340.545266901567
95002,0.36080288887023926,149.1684030830323
27839,0.9804381132125854,22.073922940641186
35984,0.9918532967567444,659.7872832410894
38573,0.900053083896637,420.98058499535745
53998,0.9927355051040649,521.0623754615971
105924,0.9764406085014343,898.5647195413928
33061,0.6430384516716003,344.9451780639984
23505,0.994631290435791,554.1673944282586
29143,0.9836905598640442,283.45976725376397
26013,0.868022084236145,573.9446062539394
61739,0.9902744293212891,23.4558336832939
36627,0.9892504215240479,181.47346939210675
68964,0.9844293594360352,272.7828213117598
41861,0.9877907037734985,443.1361654782468
81967,0.9911454319953918,443.9555814285139
17243,0.716339111328125,5.0337338464157e-15
83527,0.9904566407203674,553.0467475578456
62335,0.8549966216087341,3.4317931421612977
97278,0.9923837780952454,484.85726557844487
75436,0.9933680891990662,342.8271964447218
57411,0.9524254202842712,174.82201911026223
49715,0.8693456053733826,159.0696153727494
61363,0.9360244274139404,665.1798231489124
99711,0.9818741083145142,340.31325797562306
108464,0.9654766917228699,391.3739773845048
50910,0.9673439860343933,337.098958183037
29695,0.9899709820747375,397.10998031472246
19978,0.9881205558776855,519.8527254408323
109491,0.9090096950531006,423.3150604769834
30458,0.9193194508552551,589.5952858730807
102908,0.9916995763778687,285.0931199393554
31485,0.9810972213745117,395.0451649174756
14662,0.9333949685096741,262.2668650887082
35264,0.9406578540802002,172.6547029147647
95210,0.9738640785217285,605.5067393655833
19350,0.9820013642311096,272.2922051031426
8891,0.9932006001472473,274.5482726575774
82982,0.9909937977790833,181.78315049579277
90861,0.9512889981269836,266.0016896695843
4887,0.918682873249054,533.180121037851
95441,0.9793859124183655,179.70896272862987
109730,0.9895381927490234,23.35310146623728
86149,0.9165453314781189,613.7888018208826
84028,0.5293030738830566,158.4362113280144
70235,0.9915747046470642,342.4342314341847
107798,0.9931322932243347,610.961119896366
83208,0.9873342514038086,284.20371284439483
100504,0.9828431010246277,272.4626873391887
98598,0.9816306233406067,550.6639891254149
91456,0.9653843641281128,391.3520985320674
77699,0.9649950265884399,268.8276812143254
86884,0.9890865087509155,396.90641768646714
54632,0.9862110018730164,483.29328520039195
94363,0.9873191118240356,273.3654714506869
73097,0.5557295083999634,349.11047842565085
1532,0.9534571170806885,175.009640118584
14207,0.9881316423416138,23.155962454854123
78777,0.9927974343299866,285.31628916291146
73798,0.9790823459625244,441.01027093486704
12878,0.9652714729309082,268.88391718279956
49661,0.9884279370307922,23.197368225275238
56981,0.9792529940605164,607.0390997055281
70185,0.9451169967651367,432.5559306497031
59851,0.9955770969390869,275.02657211266524
107483,0.9026944041252136,322.3602167672086
76527,0.9821717143058777,395.2986996408432
63588,0.9937427639961243,444.5880379677484
40883,0.99191814661026,636.0603832634752
92065,0.9776732921600342,517.104544300121
92667,0.9197707176208496,326.32950610934336
88987,0.95571368932724,389.05247892071395
57025,0.9813814163208008,395.10938781470827
94299,0.993631899356842,23.92512212689864
70371,0.992146909236908,484.7933350028144
67464,0.9888696670532227,273.67909089552876
65614,0.9209703803062439,533.8326944497798
97224,0.9942758679389954,343.02260807453615
82015,0.9795506000518799,579.7828343396383
57111,0.9779115915298462,517.1673228937917
89018,0.9183794260025024,13.098735744767431
21914,0.7834226489067078,228.63205616605387
17041,0.9807357788085938,340.06227475020324
65029,0.9845849871635437,581.1764046540802
91948,0.9800602197647095,179.8297820864935
38033,0.9829855561256409,180.35504354843647
44878,0.9539814591407776,334.11555871110676
21725,0.9702585339546204,269.9056845344608
1984,0.9820807576179504,550.7907544600056
10796,0.9925497770309448,397.71269558358597
111869,0.9484964609146118,265.4229903843066
71905,0.9722431302070618,338.1863640283094
31724,0.9505327343940735,690.4740435358488
35676,0.9799787402153015,394.7842060395075
24135,0.9880498051643372,443.20090620902425
19381,0.9885925054550171,775.8451070812381
109279,0.9678442478179932,280.1900617125924
44173,0.8989793062210083,375.2214054922958
41794,0.9940487146377563,23.983934056582527
32555,0.9801212549209595,441.26488663685967
5460,0.8672585487365723,247.97422802300156
19210,0.9636281132698059,268.5469606965883
108312,0.8870140314102173,162.511599426532
18506,0.815096914768219,236.11458761503036
49761,0.9899141788482666,181.5915499484968
50722,0.7365652322769165,227.20466211021207
22172,0.9868059158325195,634.5905809239091
55784,0.9161773920059204,168.08193560374536
81365,0.9945821166038513,583.9344879880615
18071,0.9914848208427429,342.4148200489403
49545,0.9582361578941345,335.0685613685616
47832,0.9005112648010254,10.426581352841035
41763,0.8496214151382446,362.6381671177488
86331,0.8987799286842346,254.8850626891117
9178,0.9585190415382385,18.955400039031733
5035,0.9915737509727478,397.487037703101
36361,0.7178525328636169,275.3148534170166
91169,0.9890692830085754,284.557185865454
79064,0.6305466890335083,299.04265145695126
7966,0.9810947179794312,481.9931779115519
18685,0.952094316482544,18.03091266950527
99109,0.9679362773895264,546.9384463160128
233,0.99395751953125,839.1890358101608
86917,0.9820019006729126,482.21923827880664
100637,0.9813228845596313,340.19069045648473
89914,0.9446049928665161,332.00450208557976
62554,0.992313802242279,553.5550194389377
76687,0.716438889503479,325.6968429062233
55104,0.9844523668289185,608.5144822012975
25341,0.9878331422805786,273.4697810420768
58071,0.867886483669281,158.78263004369688
7151,0.9683647751808167,603.934674842105
21041,0.9936234354972839,444.5601661054084
41724,0.9699446558952332,392.42480947125244
91225,0.8915582895278931,163.38738333790963
81936,0.989593505859375,397.0224928654222
19787,0.9355587363243103,171.70948707233936
29633,0.9817625284194946,340.2861926777411
13823,0.9760791659355164,271.09141320250706
19103,0.987483024597168,658.5093906298678
27504,0.8271418809890747,238.90287206771916
8398,0.9931506514549255,610.9642646273369
36490,0.99272221326828,342.68370430671644
54757,0.9212783575057983,380.73622898706316
16781,0.8832623362541199,161.78416975144975
8919,0.7875828742980957,142.41296676080995
54532,0.9773606061935425,339.3150448147022
21472,0.9919949769973755,484.75526731884776
107085,0.9886484742164612,273.63396773875064
1691,0.9880852699279785,792.0678055213796
58738,0.8589755892753601,246.12687616682004
18469,0.8224807381629944,473.350515524623
13532,0.8878600001335144,879.0258640739497
34351,0.9770957231521606,21.60236509412347
6487,0.9886425137519836,341.7931736045255
55919,0.9650789499282837,177.127809391494
41437,0.9936259984970093,583.6745821343605
15763,0.9605637192726135,19.24846159923751
13375,0.8053823709487915,395.15213696550086
73018,0.9911624193191528,23.580139719547518
27358,0.4777575135231018,63.93446329908275
47857,0.9058533906936646,422.4943370929388
28430,0.5745960474014282,182.04856970700345
39036,0.9685732126235962,269.560258947026
49493,0.9944302439689636,554.1139936651952
82147,0.9907814860343933,484.4540418803998
8958,0.9385277628898621,430.89407837648105
46998,0.9866407513618469,341.35637506493475
53193,0.9859780073165894,608.9450252090073
89825,0.9816030859947205,180.10758950560137
104055,0.9409765005111694,471.6023840834134
45162,0.9924928545951843,274.40690517119
105597,0.846870481967926,253.83075610489036
76271,0.9915174245834351,553.3328567510389
6384,0.9844087958335876,272.7785939184123
55047,0.9894812107086182,552.7853556644908
106361,0.9225574135780334,326.9714728921501
44462,0.9820665121078491,805.8063901174771
77449,0.9914312362670898,659.6698077336071
108619,0.6129821538925171,4.1025516317461097e-13
23457,0.9935886859893799,182.24540965801322
76950,0.5627299547195435,168.95727655193733
63395,0.9920152425765991,636.0937543581158
96752,0.9943729639053345,660.533333095561
